username,date,content,video_title
@passionpassion18,1 year ago,still watching in 2024,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@jamescurran8838,4 years ago,Pain.,Madonna - Crazy For You (Official Video)
@elle88263,1 month ago,Honestly absolutely stunning 🎉🎉,Madonna - Like A Prayer (Official Video)
@p40v1der13,4 years ago (edited),"The replies about Madonna in this comment section kinda? Don't wanna sound mean but it kinda makes me chuckle

And a small opinion: Let's try calming down and accept what others think, ey?",Madonna - Material Girl (Official Video) [HD]
@Karl-eo5jh,1 year ago,:),Madonna - Frozen (Official Video) [HD]
@s.johnson2477,2 weeks ago,always 🖤,Madonna - Crazy For You (Official Video)
@billsteryup4518,6 years ago,3050 earth: dead,Madonna - Vogue (Official Video)
@ash3878,1 year ago,omg,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@prttyby3952,4 years ago,ME FUCKING TOO,Madonna - Vogue (Official Video)
@helgafever768,4 years ago,Rain and The Power of Goodbye are great as well,Madonna - You'll See (Official Video)
@nat.c.g.7711,1 year ago,Y Madonna lo sabe,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@somebraveapollo8211,4 years ago (edited),"I think this was the beginning of her blacklisting from radio, her and Wayne. She has the unfair reputation of being difficult, sociopathic, narcissistic, and whatever the fuck. Yes, I've seen her gain better traction from features (Migos, Meek Mill, ASAP Ferg, Gucci Mane, Yo Gotti, G-Eazy, etc.) but never no more on her own songs, which is downright disrespectful because 'Queen' was so slept on and in my opinion, her best release since the first 'Pink Friday'.",Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@AlexeBriand2002,6 years ago,isam zilant she was 50 here but she’s almost 61 now,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@greatgaga266,9 years ago,"I'm a little monster, but this song is amazing!!!!!!",Madonna - Girl Gone Wild
@jakeusaf9401,4 years ago, @Neckproblems78  I parachuted from the bridge during the video but they blofkrd me out. 😂,Madonna - Like A Virgin (Official Video)
@iampettyrevengeful7381,5 years ago,Of course they can't because they weren't born,Madonna - Dress You Up (Official Video)
@vertbeke7977,3 years ago,Beautiful ..,Madonna - Like A Prayer (Official Video)
@Carlos-j1z6b,4 months ago,Hi 😊,Madonna - Sorry (Official Video) [HD]
@odailsoncastro3068,5 years ago (edited),@Vanessa Williams mmmmmmmmmmmmmmmmmmm,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@RobertDickens2002,1 year ago,💯,Madonna - Lucky Star (Official Video)
@TheVickkk,11 years ago,"Jean Petit Just like you?
Well, I don't think so",Madonna - Vogue (MDNA World Tour)
@thetacoguyy,4 years ago, @descoiatorul  she smokes a lot of pot,Madonna - 2012 Super Bowl Halftime Show
@MusicSoulRomans1219,10 months ago,Yes!!!,Madonna - Ray Of Light (Official Video) [HD]
@ririjones6366,5 years ago,I'm 63yrs I feel pretty Good! 😜💃💃💃,Madonna - Borderline (Official Video) [HD]
@Mark778.,1 year ago,"Acabei de falar isso, ficou mto ritual iluminati, mds que mulher foda to obcecado.",Madonna - Die Another Day (Official Video)
@Sharkmanofthedelta1,4 years ago,I agree my Ex Loved Madonna makes me Smile,Madonna - Open Your Heart (Official Video) [HD]
@wolfsage7589,4 months ago (edited),"​​ @lee210294 none, but Fugees and 98 Degrees were the only other artists ABBA allowed to use a sample of one of their songs (respectively, the bassline from ""The Name of the Game"" was used in Fugees' ""Rumble in the Jungle"", and ""Dancing Queen"" was sampled in 98 Degrees' ""Fly With Me""). ABBA usually don't allow their songs to be sampled but they were fans of Madonna, so they let her (after agreeing to a large amount of the royalties! I imagine it was the same scenario with the other 2 songs!)",Madonna - Hung Up (Official Video) [HD]
@samaraisnt,5 years ago,"""Including them"" like it's a favor? They're amazing musicians in their own right. They aren't charity cases that are unknown and starved of exposure, they're Gogol fucking BORDELLO!",Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@victor7210,9 years ago,***** idc ,Madonna - Vogue (MDNA World Tour)
@psychodealer4093,5 years ago (edited), @silmar5571  yeeeaah,Madonna - Beautiful Stranger (Official Video) [HD]
@nousicmashups409,6 years ago, @tlcboom1758  me too I was 3 years old,Madonna - Hung Up (Official Video) [HD]
@guruhsubekti,4 months ago,Indonesia here,Madonna - La Isla Bonita (Official Video)
@Felix_Lievano,6 years ago,"Absolutely, Maddona is a legend",Madonna - True Blue (Official Video)
@555Disneylover,6 years ago,Madonna <3,Madonna - Girl Gone Wild
@verobazan8171,13 days ago,​ @camila.dias.ribeiro exacto,Madonna - Material Girl (Official Video) [HD]
@davide__raia,5 months ago,ALMOST 100M,Madonna - Sorry (Official Video) [HD]
@alexcorreia9476,6 years ago,"1985 - this song is awesome! 
2020 - this song is awesome!",Madonna - Crazy For You (Official Video)
@accidentalvhs7363,5 years ago,I am only here for CHRIS ROCK,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@simonacadar2758,11 months ago,❤❤❤,Madonna - Don't Cry For Me Argentina (Official Video)
@vertbeke7977,2 years ago,👍,Madonna - True Blue (Official Video)
@gentlemanghost5993,1 year ago,Smash,Madonna - Hung Up (Official Video) [HD]
@jordanbueno4427,5 years ago,Im 30 now🤣🤣🤣,Madonna - Crazy For You (Official Video)
@ikkaramikkaram18,4 years ago,L,Madonna - You'll See (Official Video)
@marioreyes6239,10 years ago,What are you talking about ??? we love Madonna she's our queen ♥.♥,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@hildasjoblom8658,6 years ago,Byron Smit yeh yeh by using a non originally melody..🤷🏼‍♀️,Madonna - Hung Up (Official Video) [HD]
@dannydevito4296,5 years ago,"MARY HARTMAN, MARY HARTMAN wait no you definitely are a karen",Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@user-pz8lo2rf9f,1 year ago,Well Yeah ! Mon 10 Mar 25,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@FerriSafe,1 year ago,Madonna did a remix from West end girls??? Lol,Madonna - Jump (Official Video) [HD]
@bradrainwater8056,6 years ago,We still are sweetie. You should as well. We all have the music now. 😊🎼,Madonna - Into The Groove (Official Video)
@munirsafdar8943,11 months ago,"May 2025, beautiful music is timeless",Madonna - Cherish (Official Video) [HD]
@peaceleader7315,8 months ago,🤣...,Madonna - Beautiful Stranger (Official Video) [HD]
@apexalpha4947,1 year ago,It's a ABBA song from the 70's.. the she-devil stole it.,Madonna - Hung Up (Official Video) [HD]
@rodrigobrendonfernandes5246,5 years ago,Elegant and chic,Madonna - 2012 Super Bowl Halftime Show
@NomanRao-q1j,1 year ago,Who is listen in 2025,Madonna - Back That Up To The Beat (Official Lyric Video)
@dennistedford5359,4 years ago,Well she's a relevant enough to get your attention for you leave a comment,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@khatupalavandishvilijgfu668,3 months ago,Yea,Madonna - La Isla Bonita (Official Video)
@math_kopiak,1 year ago,Here! hahahaha,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@nativeflutterbynails3016,5 years ago,"I was also,I miss those fun teen years,this video used to crack me up",Madonna - Beautiful Stranger (Official Video) [HD]
@AudreyAndrews-b5i,1 year ago (edited),"You got it wrong, it was made in 2023 1 year ago.",Madonna - Back That Up To The Beat (Official Lyric Video)
@garycambridge5513,4 years ago,Blu ray please now !!!!!!!!!!! 😁🤪😥😂,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@susananogueira2828,1 year ago,March 2025 !,Madonna - Live To Tell (Official Video)
@renataryskulbekova937,6 years ago (edited),I love this song and music video!!! MY ULTIMATE QUEEN MADONNA!!!❤❤❤❤❤❤❤🇰🇿🇰🇿🇰🇿,Madonna - Girl Gone Wild
@EmmaCrawford-x4p,2 months ago,Me,Madonna - Live To Tell (Official Video)
@rebekahanulikova9427,2 years ago,Slovakia 🥰,Madonna - You'll See (Official Video)
@hernandoling5661,2 years ago,Love it,Madonna - True Blue (Official Video)
@michelcavel8261,3 months ago,Copy that,Madonna - Live To Tell (Official Video)
@FameMonster-yp1et,2 years ago,VOGUE/TOXIC AND BAD ROMANCE THE CLASSICS,Madonna - Vogue (MDNA World Tour)
@kellyswat7836,5 years ago,Madonna 💖,Madonna - Jump (Official Video) [HD]
@ilyaqastalanni9685,5 years ago,30th September 2020,Madonna - Nothing Really Matters (Official Video) [HD]
@4everhbk1990,1 year ago,Let’s F”ing go,Madonna - Like A Prayer (Official Video)
@FehadIraqi009,4 years ago,Me always💓💓💓💓💓,Madonna - The Power Of Good-Bye (Official Video)
@googleuser3219,9 years ago,ptanyuh I completely understand the bullied thing..i was too..at home and school. I was usually alone to avoid stress but I couldn't hide from my dad but when I played music or was able to go somewhere..if i was happy for an hour noone could take a good memory from me.  I still buy records but i now have four grandbabies and when they get older it's gonna be great to pass on the 80's things but its gonna be a happy moment.,Madonna - Live To Tell (Official Video)
@stevanivkovic684,4 months ago,Worst only if you are not happy with where you are in your life at the moment.,Madonna - Sorry (Official Video) [HD]
@SkyBlade79,10 years ago,+mv r Ghosttown was also amazing!!!,Madonna - Living For Love
@vertbeke7977,3 years ago,Burning Up Lucky Star,Madonna - Open Your Heart (Official Video) [HD]
@MozgMira,7 months ago,Yah,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@meritofapproval,4 years ago,🌻,Madonna - You'll See (Official Video)
@celetlbcste13,8 years ago,Madonna <3,Madonna - Jump (Official Video) [HD]
@LoiseMadonna,1 year ago,Hey thanks for the love and support how long have you been a fan ❣️❣️,"Madonna, Maluma - Medellín"
@edricawebb1578,3 years ago," @ZEN-vj6uw  Hello, back.   This was a great pop song, video, production, but she was still young and her voice was very thin.  I read that Andrew Lloyd Webber worked with her for Evita, and it showed... her voice was much stronger, controlled, was really a different voice.  She took that voice into Ray of Light.",Madonna - Papa Don't Preach (Official Video) [HD]
@alessandromoscato4399,6 years ago, @niconiconii2394  .,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@hanyabed9367,5 years ago,All without social media - amen. Madonna was so ahead of her time.,Madonna - Borderline (Official Video) [HD]
@ChrisA-ee6do,7 years ago,pyro4561 epic!,Madonna - Crazy For You (Official Video)
@tonysaunders2137,3 years ago,Yes! She's definitely the queen of reinventing and trailblazing!,Madonna - Don't Tell Me (Official Video) [HD]
@branstarone,3 years ago,Correct!,Madonna - Dress You Up (Official Video)
@XR.azor_Candy,3 years ago, @timothychung4811  no thats a lie,Madonna - Like A Prayer (Official Video)
@МаксимБрюханов-к5е,5 years ago,The songs of Madonna are always in my heart and soul she is the best,Madonna - You'll See (Official Video)
@Blueluise,3 years ago,"Alejandro, smoking political not correct.",Madonna - Girl Gone Wild (Official Video)
@gretaeinhorn422,5 years ago, @Eli-pu1up  We talk behind a screen because we are scared to get bullied for ouer sexuality😕,Madonna - Vogue (Official Video)
@MarkCombs-b6u,4 months ago,Hi Madonna,Madonna - Live To Tell (Official Video)
@WasWasLo,3 years ago,Who’s here after Argentina won the world cup ♥️,Madonna - Don't Cry For Me Argentina (Official Video)
@ぽぽい-6,1 year ago,しゃしゃんな失礼,Madonna - Celebration (Official Video)
@claragray8786,7 months ago,😂 I just said that 🔥,Madonna - Don't Tell Me (Official Video) [HD]
@k-io7338,1 year ago,In may,Madonna - Celebration (Official Video)
@CherylLynn65,3 years ago,I was your 100th 👍,Madonna - Secret (Official Video) [HD]
@kadijaesther1808,5 years ago,Abso fuckin LUTELY!!!!,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@vertbeke7977,2 years ago,♥️,Madonna - Don't Tell Me (Official Video) [HD]
@user-ly1fk9kk9d,1 year ago,Wow! What a nice song!,Madonna - Don't Cry For Me Argentina (Official Video)
@rudigibson2453,3 years ago,Hello Iam Dian from Indonesia ❤❤,Madonna - You'll See (Official Video)
@kellyswat7836,4 years ago,Amazing 💖,Madonna - Living For Love
@СергейМелёхин-н2п,2 months ago,"Я с вами согласен, вы откуда?",Madonna - You'll See (Official Video)
@ancoisduplessis5598,4 years ago,Any colour hair for her. Even red,Madonna - Like A Prayer (Official Video)
@hinesentertainment,7 months ago, @wmpetroff2307 Janet Jackson & Whitney actually,Madonna - Justify My Love (Official Video) [HD]
@rumenok,7 months ago,She discovered Mirwaïs that's why :),Madonna - Don't Tell Me (Official Video) [HD]
@zyedyasser.gonzales,4 years ago,ha what?? omg,Madonna - True Blue (Official Video)
@michaelharrigan338,11 months ago,Ms a Genius,Madonna - Secret (Official Video) [HD]
@NickWilly-yi5xb,2 years ago,Preach It 👍👏❤️,Madonna - Live To Tell (Official Video)
@ronaldrodriguez9601,3 months ago,And she will.have a new album soon.,Madonna - Borderline (Official Video) [HD]
@mariechristinenerriec1986,3 years ago, @scp0460gdfan  mon pays est loin d être parfait mais je préfère y vivre qu aux usa pour de multiples raisons : la vente libre des armes on compte plus combien de jeunes innocents qui se font tuer tout les ans. Le nombres impressionnants de sectes qui se ratifiant dans le monde. Je ne parle pas de malbouffes qui atteint de nombreux pays le résultat le nombre croissant de personnes en surpoids qui entraîne de nombreuses maladies et j en passe.,Madonna - Die Another Day (Official Video)
@STMARTIN009,5 years ago,Sorry for your loss.I remember this song like it was yesterday and I am 40 this year.,Madonna - Rain (Official Video) [HD]
@342gaga,11 years ago,sameeeeeeeeeeeeeeeeeeeeeeeeee,Madonna - Living For Love
@artisan06,2 years ago,My words exactly! I was in college when this song first drop in 1986!,Madonna - Live To Tell (Official Video)
@heine.kleynhans,1 year ago,And I was born....,Madonna - American Pie (Official Video) [HD]
@waleedkop4367,5 years ago,MADONNA <3,Madonna - Jump (Official Video) [HD]
@taniamostova7243,2 years ago,Hi from London,Madonna - You'll See (Official Video)
@jeanlemcke6458,2 years ago,She was definitely the most talented!  I only wish she could have continued being just like this! 🎉,Madonna - Dress You Up (Official Video)
@MrDraziel,10 months ago,You kidding? It only gets stronger with time...,Madonna - Express Yourself (Official Video)
@alexandrahethener2974,2 years ago,"Une magnifique chanson.........si vraies les paroles, elles me parlent.......ton rodéo mdona je veux faire le même avec grand 'ma ou mamma.......wouw....!! je suis la même que toi, quelle vidéo ..j'adore, tu es Unique!",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@DeoSawyer,2 years ago,Madonna ft. Google Bordello❤,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@biancawatson6951,2 years ago,☝🏾❤,Madonna - Take A Bow (Official Video) [4K]
@reginaldoconceicao1766,6 years ago,Isso é 100% POP e chique 😍❤👏👏👏,Madonna - Vogue (MDNA World Tour)
@ashasewwandi-b7u,1 year ago,I'm from Sri Lanka,Madonna - La Isla Bonita (Official Video)
@i_like_zebras_8044,6 years ago,Queen YOU KEEP CHANGING THE DAMN COMMENT LUKE CHANGE YO MINEE🙄🙄,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@TL-uw9gq,3 years ago,Easily one of her best...and definitely her most underrated song,Madonna - The Power Of Good-Bye (Official Video)
@olenaglushchenko2025,3 years ago,Madonna and Kazaky is the best collaboration ever.,Madonna - Girl Gone Wild (Official Video)
@sashachitownvillegas6850,8 months ago,"it's  true! in the late 80's me and my bestie dressed like her, danced like it was a mania!",Madonna - Into The Groove (Official Video)
@kylefudgecake05,5 years ago,LOL EXACTLY.,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@gceltmc,2 years ago,"Nah, one of her best",Madonna - Cherish (Official Video) [HD]
@shanenolan85,2 months ago,"I never seen this movie but someone i know posted this song on her TikTok... she's older, she's 61 and im 40... so she was telling me I was too young when this came out lol... but I want to check it out now since I like this song... is the movie REALLY as bad as critics said?!?!? Plus it didnt do to well at the box office... but im willing to check it out if I get some good reactions from it...",Madonna - Who's That Girl (Official Video)
@jdoh998,3 years ago,De q pais eres brou?,"Madonna, Maluma - Medellín"
@it_s_me555,3 years ago,MTV is only history!,Madonna - Justify My Love (Official Video) [HD]
@masudalfarisy3031,2 years ago,Yes....from Indonesia ❤,Madonna - You'll See (Official Video)
@tonythomas9254,1 year ago,"Right .. floor 83 .. 


When we stumble into a dark pit, we push ourselves up—because today is not the day we give in.

SOS",Madonna - Die Another Day (Official Video)
@amandalidey329,3 weeks ago,Cherish!  🧜‍♀️,Madonna - Papa Don't Preach (Official Video) [HD]
@SIGMAFF56,1 year ago,I am the only sigma change your name,Madonna - Back That Up To The Beat (Official Lyric Video)
@sinic1978,2 years ago,I was 21 back in 1999. The 90s was magical.,Madonna - Beautiful Stranger (Official Video) [HD]
@QuiEstLa100,9 years ago,BEYONCE ??????,Madonna - Celebration (Official Video)
@thatsworrisome,1 day ago, @jeepluver3195  you first 🥇,Madonna - Borderline (Official Video) [HD]
@Renee_Rejoice,2 years ago,"Also, I bet kids today who listen to this and see clips from the movie ""Vision Quest"" don't realize that Matthew Modine is ""Papa"" from ""Stranger Things."" Even he was young once!😂😂😂😂",Madonna - Crazy For You (Official Video)
@MinekEzQM,1 year ago,"Yeah, yah, well done William Orbit and other great talents making those tracks and selling their soul and not to be mentioned, so idiot people can think ""this is Madonna"". In 2020s this would have been titled as William Orbit feat. Madonna, and the producer could get a fair share. Thank god the world has changed.",Madonna - Ray Of Light (Official Video) [HD]
@AdelberAmarall,8 years ago,"The ""Sex"" book by her is awesome too.",Madonna - Justify My Love (Official Video) [HD]
@Jram0107,11 years ago,Tottally agree with you! ,Madonna - Living For Love
@debrawarriner5211,3 years ago,2023 still listening to MADONNA.,Madonna - Secret (Official Video) [HD]
@Tizza933,1 year ago,Whos here is 2030000 stfu,Madonna - Express Yourself (Official Video)
@unhurriedthings262,6 years ago,Meh! :D,Madonna - Living For Love
@michealkelliher8428,6 months ago,An absolutely 💯 👌 beautiful song. One of her greatest. Listowel Races 1989.,Madonna - Cherish (Official Video) [HD]
@brodysenato3476,1 month ago,MODERN DAY ELITE BALL,Madonna - Into The Groove (Official Video)
@sarascialdoni.,1 year ago (edited),"❤
.


.
.
  23/11
A mani basse
Il gay lanciapietre 
E quel cesso
Della loggi al seguito
Sono ORRIBILI ma davvero
 Troppo brutti",Madonna - Express Yourself (Official Video)
@tonysauvage4108,5 years ago, @burlhorse61  doesn t matter,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@deccmasd6797,5 years ago,Awesome!,Madonna - Living For Love
@keventhiagojb,7 months ago,Me ❤,Madonna - Sorry (Official Video) [HD]
@Neo-Slinky,4 years ago,"I am traumatized by Madonna's huge ego, it's bigger than our universe.

God please help us.",Madonna - 2012 Super Bowl Halftime Show
@livingaboysadventuretale3063,5 years ago,ABBA IS TOP,Madonna - Hung Up (Official Video) [HD]
@24Wynn,1 year ago,"In the U.S., MTV was dead when this song came out. I listened to it in the 2000's. Guy Ritchie directed this video when they were still married. I love this song and this video. Madonna sure kicked the door opened for women. ❤ her!!",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@stephiepahlavizan,5 years ago,"You think that I can't live without your love
You'll see
You think I can't go on another day
You think I have nothing
Without you by my side
You'll see
Somehow, some way
You think that I can never laugh again
You'll see
You think that you destroyed my faith in love
You think after all you've done
I'll never find my way back home
You'll see
Somehow, someday
All by myself
I don't need anyone at all
I know I'll survive
I know I'll stay alive
All on my own
I don't need anyone this time
It will be mine
No one can take it from me
You'll see
You think that you are strong, but you are weak
You'll see
It takes more strength to cry, admit defeat
I have truth on my side
You only have deceit
You'll see, somehow, someday
All by myself
I don't need anyone at all
I know I'll survive
I know I'll stay alive
I'll stand on my own
I won't need anyone this time
It will be mine
No one can take it from me
You'll see
You'll see, you'll see
You'll see, mmh, mmh",Madonna - You'll See (Official Video)
@rockzilla1664,4 years ago,Same,Madonna - Hung Up (Official Video) [HD]
@megansmith1528,5 years ago,LIKE!!!!!,Madonna - Jump (Official Video) [HD]
@Kokaz88,6 years ago,Jean Paul Gaultier! ❤️,Madonna - Vogue (MDNA World Tour)
@segamai,2 years ago,Probably my favorite Madonna song of the last 15 years,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@yellofury,6 years ago,Its either that or the recorder version of Darude Sandstorm,Madonna - Like A Virgin (Official Video)
@arlenemunford8296,6 years ago,Devonte Huntley p,"Madonna, Quavo - Eurovision Song Contest 2019"
@nagareboshitianci,10 years ago,Yes what is a shakira? ,Madonna - Ghosttown
@ClaireRfield,5 years ago,Wait somebody fill me in on the death note thing lol!,Madonna - Jump (Official Video) [HD]
@juliacastro6400,5 years ago," @elizabethjones8041  Now, when pop stars shake their cakes on Instagram
I say: ""You're welcome"" 😌",Madonna - Justify My Love (Official Video) [HD]
@WhsNck,6 years ago,Autotune,"Madonna, Quavo - Eurovision Song Contest 2019"
@luisramirez8502,4 years ago, @drdre8789  000,Madonna - Like A Virgin (Official Video)
@hinesentertainment,5 years ago,"Don’t forget Janet, Bobby Brown, Milli Vanilli, Bruce Springsteen,",Madonna - Vogue (Official Video)
@Jeas88,10 years ago,George Medel when does it will be ?,Madonna - Ghosttown
@mauritonnio,6 years ago,MTV Brasil bombava mesmo 😍,Madonna - American Pie (Official Video) [HD]
@arebelligoudrege6416,4 years ago,fabulous!,Madonna - Jump (Official Video) [HD]
@barbarabentes5314,5 days ago,Essa é tão antiga e boa!!!,Madonna - Secret (Official Video) [HD]
@bettedavisweloveyou270,5 years ago,I didn't understand this comment haha,Madonna - Girl Gone Wild (Official Video)
@GrampsGettinItDone,7 months ago (edited),"She was untouchable in the 80s, too. Her first 2 albums, Like a Virgin 1984 and True Blue 1986, are among the best selling of all-time, selling 21 million and 25 million copies, respectively. Like a Prayer 1989 sold over 15 million copies. She is the best-selling female artist of all time.",Madonna - Vogue (Official Video)
@acrossthetrains,2 weeks ago,i am from 2038 ❤,Madonna - Rain (Official Video) [HD]
@monkyledesma9142,4 months ago,Just Madonna!.,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@intothegroove2025,10 years ago,Lardy PREACH!,Madonna - Living For Love
@vikki22323,1 year ago,You are so lucky I wish I got to experience the 80s as a teen or young adult! I was born in 88 so I didn’t get to enjoy it… I love the 80s!,Madonna - Lucky Star (Official Video)
@chandahyatt3951,7 years ago,Daaawww.. the 80s were magic 💘,Madonna - Crazy For You (Official Video)
@Austin-k9e,11 months ago, @Afsan648   luckily not,Madonna - Back That Up To The Beat (Official Lyric Video)
@avabond8640,5 years ago,Well I'm 13. And I'm a HUGE fan of hers.  She's one of my favorite singers. That also probably because most of the songs I listen to and sing is from the 80s.,Madonna - Borderline (Official Video) [HD]
@emanuelbezerra_,6 years ago,Everyday I listen 🤩,Madonna - American Pie (Official Video) [HD]
@beegood6700,6 years ago,You're the only other person who I've seen or even heard say this  apart from me :),Madonna - Don't Cry For Me Argentina (Official Video)
@manuginobilisbaldspot424,3 years ago,People really don't understand just how controversial this video was. Madonna had some balls to do this at the height of her powers...and she pulled it off.,Madonna - Like A Prayer (Official Video)
@JoePritchard-gb3vm,1 year ago,❤,Madonna - Back That Up To The Beat (Official Lyric Video)
@DirkMaeGently,2 months ago,That's a very strange comment. It's as if Madonna is some old granny and a conservative fan of traditions for you. What are conservatives doing on Madonna's channel?,Madonna - Rain (Official Video) [HD]
@degreis,5 years ago (edited),"I love the whole MDNA album. I think it has several good, funny and happy songs. I started following her in 1998 and MDNA is the record the less I get tired to hear, specially when I go running or do some sport. It will be more recognized over time, for sure. MDNA deserves more attention",Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@ciconnemartinez8624,3 years ago,Lo mejor que leído!!! Amo a Madonna!! #thecelebrationtour,Madonna - Celebration (Official Video)
@WengsKitchenDiariesAtbp,3 years ago,"oo 0ooppplll

l",Madonna - 2012 Super Bowl Halftime Show
@fittara7322,8 months ago,or im thinking Mary his mom wouldnt or Mary of Magdala,"Madonna - Vogue (12"" Remix) [Official Video]"
@nateriver.9765,8 years ago,Mihael Keehl estos mellos xdxd,Madonna - Jump (Official Video) [HD]
@AndreaHungary,1 year ago,❤🇭🇺🔥❤️,Madonna - Live To Tell (Official Video)
@diggidy600,2 years ago,Better than texas hold em😮 that's for sure,Madonna - Don't Tell Me (Official Video) [HD]
@rumamdirita5258,5 years ago,<3,Madonna - Girl Gone Wild (Official Video)
@psychedelicfright85,4 years ago,"It would have a trap beat, if released today. Ugh...",Madonna - Ray Of Light (Official Video) [HD]
@evelynbelieve9944,6 years ago,Hahaha yo también 🤭,"Madonna, Maluma - Medellín"
@tillyboos,5 years ago,"Gabriel Díez Díez Not going to, DID tell them to eat her cake. PERIOD.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@ernestogasulla7763,6 years ago,"Umm, she was 20 yrs younger.",Madonna - Beautiful Stranger (Official Video) [HD]
@takhellambamroshanmeetei7278,3 weeks ago,😂,Madonna - Like A Virgin (Official Video)
@charleskev4027,3 years ago,C'est le top des tops,Madonna - Papa Don't Preach (Official Video) [HD]
@mauricedues231,1 year ago,I know 🎧💿⚡️,Madonna - Justify My Love (Official Video) [HD]
@walktalkfitellas,5 years ago,It is called self love now,Madonna - Secret (Official Video) [HD]
@titoletrito2677,6 years ago,I`m at your side...one of the best mixes ever.,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@elisabetecosta71,6 years ago,Yes true and we loved Madonna her música her style her ahhh ir was so great😊😊😊,Madonna - Borderline (Official Video) [HD]
@luisjuarbe6946,4 years ago,🔮👩‍❤️‍💋‍👨💞,Madonna - Who's That Girl (Official Video)
@haroldbeenen7911,6 years ago,Gina Sousa Branc,Madonna - Papa Don't Preach (Official Video) [HD]
@Dayrinius,2 years ago,me,Madonna - 2012 Super Bowl Halftime Show
@jonathanmacdonald,2 years ago,Spot on,Madonna - Don't Tell Me (Official Video) [HD]
@sonnyl-jz1yu,2 years ago,2023 👍🏼,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@kyereCat,4 years ago,"You just proved it, the 50s is the new 40s.",Madonna - 2012 Super Bowl Halftime Show
@GloriaHartness,2 years ago,Love Madonna! So timeless!,Madonna - Don't Tell Me (Official Video) [HD]
@ericajohnson7121,7 months ago,Me too,Madonna - Crazy For You (Official Video)
@celetlbcste13,6 years ago,Madonna <3,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@payableondeath9091,3 years ago,"@Andrew Jones sounds like you got a good job👍we have the same taste in music so check out my playlists, stay safe🙏",Madonna - Jump (Official Video) [HD]
@jerryvelasco2942,9 months ago,June 13 2025,Madonna - Express Yourself (Official Video)
@jarrinnb5347,3 weeks ago,🤣,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@malcolmgeorgeedwards2402,4 years ago,Sorry to hear that are you ok I will pray for all,Madonna - Rain (Official Video) [HD]
@xerxeskingofking,4 years ago,very likely that a schedule clash meant she couldn't physically make it to the shoot. its rather common.,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@bean8229,4 years ago,Everyone is on so much crack in this video- even the clock-,Madonna - Ray Of Light (Official Video) [HD]
@melindaking6632,2 years ago,❤so sweet,Madonna - Into The Groove (Official Video)
@StellaAdler_,1 year ago,Ohhhh yea! I was born in 1984 & this was A SMASH!,Madonna - Music (Official Video)
@truenard,11 months ago,"No, I'm in April 2025 🎉",Madonna - American Pie (Official Video) [HD]
@cattyelse2372,2 years ago,good for her age is an ageist comment. educate yourself.what should her age look like?,Madonna - Die Another Day (Official Video)
@crtpitt3722,1 year ago,Me ❤ again ❤,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@enricovankeeken1624,8 months ago, @RachidaBoujbel  good🎵taste,Madonna - Living For Love
@cz229,4 months ago,November I'm here.,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@emiliyam19,2 years ago,👑,Madonna - Don't Tell Me (Official Video) [HD]
